005,,,,,挹江门街道,3,132321,-272870
006,,,,,江东街道,3,-417460,-180710
007,,,,,凤凰街道,3,-15555,200330
008,,,,,阅江楼街道,3,509495,-67710
009,,,,,热河南路街道,3,-121240,-114710
010,,,,,幕府山街道,3,320510,383140
011,,,,,建宁路街道,3,-204370,-190750
012,,,,,宝塔桥街道,3,134630,-96210
013,,,,,小市街道,3,-100721,358570
320111,,江苏省,南京市,浦口区,,2,-482810,-2152228
001,,,,,泰山街道,3,991261,1448758
002,,,,,顶山街道,3,-350052,-295289
003,,,,,沿江街道,3,565581,334599
004,,,,,江浦街道,3,-1060570,-809080
005,,,,,桥林街道,3,-1147719,-998280
006,,,,,汤泉街道,3,1417300,-198800
007,,,,,盘城街道,3,1220810,1976150
008,,,,,星甸街道,3,-1777005,-2665600
009,,,,,永宁街道,3,1017505,1218300
400,,,,,老山林场,3,-163928,818150
401,,,,,汤泉农场,3,-120567,-1581820
402,,,,,珍珠泉管委会,3,128400,1724690
450,,,,,高新技术开发区,3,514278,492101
320113,,江苏省,南京市,栖霞区,,2,-345112,2867599
001,,,,,尧化街道,3,-208661,-1219370
002,,,,,马群街道,3,-661990,69050
003,,,,,迈皋桥街道,3,570550,-737210
004,,,,,燕子矶街道,3,312030,58120
005,,,,,栖霞街道,3,-8390,1263290
006,,,,,龙潭街道,3,401320,1153610
007,,,,,仙林街道,3,-790000,-1519590
009,,,,,八卦洲街道,3,747100,-857660
010,,,,,西岗街道,3,-297955,1863720
400,,,,,龙潭监狱,3,567880,622500
401,,,,,栖霞经济开发区,3,-360742,-2070541
402,,,,,南京龙潭物流园,3,267194,2062302
403,,,,,南京市靖安三江口工业园,3,412751,285118
404,,,,,南京迈皋桥创业园,3,-1221623,-2472619
405,,,,,南京市马群科技园,3,-367050,441160
406,,,,,南京仙林大学城,3,447084,665578
407,,,,,江苏生命科技创新园,3,138306,-52358
408,,,,,江苏金箔文化产业园,3,458238,1039346
409,,,,,南京大学科学园,3,-507518,-1026046
410,,,,,南京紫东国际创意园,3,-474730,-520600
411,,,,,南京金港科技创业中心,3,225040,-1041290
412,,,,,新港环保科技园,3,0,0
450,,,,,南京经济技术开发区,3,622308,619409
320114,,江苏省,南京市,雨花台区,,2,-2223318,-1641000
001,,,,,雨花街道,3,604466,750001
002,,,,,赛虹桥街道,3,119309,-159090
004,,,,,西善桥街道,3,-560250,-419850
005,,,,,板桥街道,3,-347110,-546410
006,,,,,铁心桥街道,3,406260,975760
007,,,,,梅山街道,3,-611740,-1304400
400,,,,,雨花经济开发区,3,527398,472713
401,,,,,板桥新城,3,-462143,-361283
402,,,,,中国（南京）软件谷,3,640370,1126150
320115,,江苏省,南京市,江宁区,,2,-1076714,468780
001,,,,,东山街道,3,887829,287260
002,,,,,秣陵街道,3,-1180340,81800
003,,,,,汤山街道,3,2226030,2200220
004,,,,,淳化街道,3,-1198840,-1235790
005,,,,,禄口街道,3,-1629230,-701190
006,,,,,江宁街道,3,896480,-2566420
007,,,,,谷里街道,3,61961,927990
008,,,,,湖熟街道,3,-103521,2840910
009,,,,,横溪街道,3,-1702835,-2325040
010,,,,,麒麟街道,3,3610632,1736111
401,,,,,青龙山林场,3,-1146742,384679
402,,,,,江宁开发区,3,77120,-1582190
403,,,,,江宁滨江开发区,3,-1070935,-2150505
404,,,,,江宁高新技术产业园,3,1830795,4793855
320116,,江苏省,南京市,六合区,,2,3708658,-2462322
001,,,,,大厂街道,3,-1648848,-716388
004,,,,,葛塘街道,3,155725,-46530
005,,,,,长芦街道,3,195160,612050
006,,,,,雄州街道,3,755110,690800
007,,,,,龙池街道,3,-113746,-621553
008,,,,,程桥街道,3,581117,-875907
009,,,,,金牛湖街道,3,348023,2024060
010,,,,,横梁街道,3,-993004,-11610
011,,,,,龙袍街道,3,-1224535,205960
012,,,,,马鞍街道,3,2077800,-1194950
101,,,,,冶山镇,3,1508930,514410
110,,,,,竹镇镇,3,-548065,-2012070
400,,,,,六合开发区,3,-1871506,1232780
450,,,,,化工园区,3,-302139,-161920
320117,,江苏省,南京市,溧水区,,2,-6974914,2448490
100,,,,,永阳镇,3,746599,106970
101,,,,,白马镇,3,-797380,1361280
102,,,,,东屏镇,3,1122510,-674660
103,,,,,柘塘镇,3,636350,-1911130
104,,,,,石湫镇,3,-1143440,-90540
105,,,,,洪蓝镇,3,-332010,709070
106,,,,,晶桥镇,3,-779829,806740
107,,,,,和凤镇,3,-1336951,-684690
320118,,江苏省,南京市,高淳区,,2,-388775,-364684
100,,,,,淳溪镇,3,-244964,-737746
101,,,,,阳江镇,3,-73061,-687140
102,,,,,砖墙镇,3,-613270,152180
103,,,,,古柏镇,3,1265320,956900
104,,,,,漆桥镇,3,-90310,643310
105,,,,,固城镇,3,-725189,-191400
106,,,,,东坝镇,3,-134851,884240
108,,,,,桠溪镇,3,721180,1058750
400,,,,,高淳县团结圩良种繁育场,3,465505,-3018830
401,,,,,高淳县茶叶实验场,3,-799070,-60310
402,,,,,高淳监狱,3,-2872426,4520617
403,,,,,高淳县傅家坛林场,3,2024666,-2327977
3202,,江苏省,无锡市,,,1,3198928,12339226
320201,,江苏省,无锡市,市辖区,,2,0,0
320202,,江苏省,无锡市,崇安区,,2,189895,103204
001,,,,,崇安寺街道,3,-132928,-283900
002,,,,,通江街道,3,70245,153510
003,,,,,广瑞路街道,3,190265,108440
004,,,,,上马墩街道,3,-182770,72030
005,,,,,江海街道,3,-39600,58230
006,,,,,广益街道,3,149665,-48970
320203,,江苏省,无锡市,南长区,,2,-482618,-154374
001,,,,,迎龙桥街道,3,154483,-197346
003,,,,,清名桥街道,3,-155910,216180
004,,,,,金星街道,3,-93295,-152010
006,,,,,扬名街道,3,-181205,244700
320204,,江苏省,无锡市,北塘区,,2,841119,-465357
002,,,,,山北街道,3,-27744,-166703
003,,,,,北大街街道,3,-156555,307890
004,,,,,惠山街道,3,35480,-242320
320205,,江苏省,无锡市,锡山区,,2,40007,1919805
001,,,,,东亭街道,3,-115442,-922045
002,,,,,安镇街道,3,285005,1065140
003,,,,,东北塘街道,3,222065,-1216777
102,,,,,羊尖镇,3,-76244,2009287
103,,,,,鹅湖镇,3,-992230,-74930
105,,,,,锡北镇,3,1411059,-1003640
106,,,,,东港镇,3,348240,1015410
400,,,,,无锡锡山开发区,3,-1281985,-1854310
320206,,江苏省,无锡市,惠山区,,2,830437,-1383878
001,,,,,堰桥街道,3,342778,578968
002,,,,,长安街道,3,-139265,110100
003,,,,,钱桥街道,3,-754150,-689680
004,,,,,前洲街道,3,886195,14250
005,,,,,玉祁街道,3,229745,-360986
102,,,,,洛社镇,3,-693295,-36614
103,,,,,阳山镇,3,-677809,-973720
400,,,,,无锡惠山经济开发区,3,1030964,2095740
320211,,江苏省,无锡市,滨湖区,,2,-2483115,-363970
001,,,,,河埒街道,3,1350695,48100
002,,,,,荣巷街道,3,-63625,-246840
003,,,,,蠡园街道,3,-100559,218570
004,,,,,蠡湖街道,3,-197346,72930
006,,,,,华庄街道,3,-456135,819120
007,,,,,太湖街道,3,276000,-437220
008,,,,,雪浪街道,3,-730837,-392066
009,,,,,马山街道,3,271522,-1487564
050,,,,,旺庄街道,3,826095,732250
051,,,,,硕放街道,3,-672755,2548000
052,,,,,江溪街道,3,824360,-856140
053,,,,,新安街道,3,-792910,282310
054,,,,,梅村街道,3,549085,382850
055,,,,,鸿山街道,3,99735,640910
101,,,,,胡埭镇,3,-11095,-3666810
450,,,,,无锡新加坡工业园,3,-141325,2577290
451,,,,,无锡高新技术产业开发区,3,162630,-304190
452,,,,,无锡高新区综合保税区,3,-139520,476950
453,,,,,无锡太湖国际科技园,3,-438610,-266300
320281,,江苏省,无锡市,江阴市,,2,3481893,-799572
001,,,,,澄江街道,3,605463,-79868
004,,,,,南闸街道,3,-472556,-359580
005,,,,,云亭街道,3,43850,949270
006,,,,,临港街道,3,564722,-1130085
100,,,,,璜土镇,3,-397027,-1909905
102,,,,,月城镇,3,-724680,1738420
103,,,,,青阳镇,3,-400800,406730
104,,,,,徐霞客镇,3,-91120,916770
107,,,,,华士镇,3,762590,1229770
108,,,,,周庄镇,3,345931,-606960
109,,,,,新桥镇,3,-614610,975770
110,,,,,长泾镇,3,-540641,-260290
111,,,,,顾山镇,3,-138300,739060
112,,,,,祝塘镇,3,362810,-1425450
400,,,,,江阴高新技术产业开发区,3,1501942,-1089811
403,,,,,江苏江阴—靖江工业园区,3,327883,-657119
404,,,,,临港经济开发区,3,-330663,-1530063
320282,,江苏省,无锡市,宜兴市,,2,-5600021,-2707675
001,,,,,宜城街道,3,-88653,21871
002,,,,,屺亭街道,3,848754,492773
003,,,,,新庄街道,3,-837332,458614
004,,,,,新街街道,3,156980,-1596050
100,,,,,张渚镇,3,-988250,-1175510
101,,,,,西渚镇,3,147840,-574840
102,,,,,太华镇,3,-1039110,133230
103,,,,,徐舍镇,3,2155720,679710
104,,,,,官林镇,3,1502090,858290
105,,,,,杨巷镇,3,-721610,-1521040
106,,,,,新建镇,3,868450,716560
107,,,,,和桥镇,3,-767740,2243660
108,,,,,高塍镇,3,-298330,-766290
109,,,,,万石镇,3,181800,1227220
110,,,,,周铁镇,3,-370620,692810
111,,,,,芳桥镇,3,-225170,-648000
112,,,,,丁蜀镇,3,-1428610,-976720
113,,,,,湖父镇,3,-414165,-452550
400,,,,,环科园,3,1238540,35160
401,,,,,宜兴经济开发区,3,-685410,171940
3203,,江苏省,徐州市,,,1,29749798,-26114088
320301,,江苏省,徐州市,市辖区,,2,0,0
320302,,江苏省,徐州市,鼓楼区,,2,166183,602191
001,,,,,黄楼街道,3,-42006,-770393
002,,,,,丰财街道,3,106620,373000
003,,,,,琵琶街道,3,271245,-250890
004,,,,,牌楼街道,3,-81985,-120980
006,,,,,环城街道,3,-266435,84640
007,,,,,九里街道,3,285885,-616040
051,,,,,金山桥街道,3,-99490,1078330
052,,,,,东环街道,3,21440,-5470
053,,,,,大黄山街道,3,-74170,1088920
054,,,,,大庙街道,3,-229185,127830
320303,,江苏省,徐州市,云龙区,,2,-529062,-1027888
001,,,,,彭城街道,3,371777,-746452
002,,,,,子房街道,3,233085,165880
003,,,,,黄山街道,3,-88075,373430
004,,,,,骆驼山街道,3,-123370,-225320
005,,,,,大郭庄街道,3,-97300,345350
006,,,,,翠屏山街道,3,178305,307110
007,,,,,大龙湖街道,3,-789510,-136520
008,,,,,潘塘街道,3,70,70
400,,,,,淮海食品城,3,404893,-380208
320305,,江苏省,徐州市,贾汪区,,2,1983551,2710649
001,,,,,老矿街道,3,252601,-608291
004,,,,,大吴街道,3,-1204729,-454243
005,,,,,潘安湖街道,3,1204734,454243
102,,,,,青山泉镇,3,-305456,-726530
104,,,,,紫庄镇,3,-516060,1190580
105,,,,,塔山镇,3,-222359,869820
106,,,,,汴塘镇,3,813199,612620
107,,,,,江庄镇,3,682371,-1972030
402,,,,,工业园区管委会,3,-859755,69820
320311,,江苏省,徐州市,泉山区,,2,-1211244,-2908530
001,,,,,王陵街道,3,-212561,258930
002,,,,,七里沟街道,3,-315250,325930
003,,,,,永安街道,3,294430,-409790
004,,,,,湖滨街道,3,-78870,-182250
005,,,,,段庄街道,3,183800,-4110
006,,,,,翟山街道,3,-627400,387530
007,,,,,奎山街道,3,328410,6500
008,,,,,和平街道,3,329940,-220490
009,,,,,金山街道,3,-536450,-16000
010,,,,,泰山街道,3,45499,190320
012,,,,,火花街道,3,292461,-543750
014,,,,,苏山街道,3,267380,36420
401,,,,,徐州泉山经济开发区,3,-227625,532440
402,,,,,徐州软件园管理委员会,3,-299910,99580
320312,,江苏省,徐州市,铜山区,,2,815770,545830
001,,,,,三河尖街道,3,-101335,-977270
002,,,,,张双楼街道,3,5078465,-3146510
003,,,,,垞城街道,3,-4041305,3025070
004,,,,,张集街道,3,-446270,-1180280
005,,,,,义安街道,3,-1043190,22300
006,,,,,利国街道,3,3035690,3126820
007,,,,,电厂街道,3,-1778285,-919520
008,,,,,拾屯街道,3,-462275,-871250
009,,,,,铜山街道办事处,3,-700535,509170
051,,,,,新区街道办事处,3,-819979,-352483
052,,,,,三堡街道办事处,3,-492836,-67557
102,,,,,何桥镇,3,3197940,-2618310
103,,,,,黄集镇,3,-166470,740010
104,,,,,马坡镇,3,786900,871830
105,,,,,郑集镇,3,-772711,-227110
106,,,,,柳新镇,3,-706629,692640
107,,,,,刘集镇,3,-80740,-538950
108,,,,,大彭镇,3,-734080,109260
109,,,,,汉王镇,3,-875990,122610
111,,,,,棠张镇,3,-503520,1750420
112,,,,,张集镇,3,-73340,1186140
113,,,,,房村镇,3,-454590,995700
114,,,,,伊庄镇,3,643690,1119540
115,,,,,单集镇,3,505000,-1960
116,,,,,利国镇,3,3302085,-2645900
117,,,,,徐庄镇,3,-2398975,1357980
118,,,,,大许镇,3,-18130,912230
119,,,,,茅村镇,3,677749,-3047640
120,,,,,柳泉镇,3,715321,568550
401,,,,,国营沿湖农场,3,373836,-1818082
402,,,,,徐州高新技术产业开发区,3,-2928610,458064
320321,,江苏省,徐州市,丰县,,2,4941509,-5547359
001,,,,,中阳里办事处,3,249822,-303187
101,,,,,凤城镇,3,44262,641744
102,,,,,首羡镇,3,1445611,-1878180
103,,,,,顺河镇,3,-65180,949030
104,,,,,常店镇,3,-662440,256320
105,,,,,欢口镇,3,972279,976050
106,,,,,师寨镇,3,-681799,-311930
107,,,,,华山镇,3,-1690830,894240
108,,,,,梁寨镇,3,-1368680,214190
109,,,,,范楼镇,3,-178310,887060
110,,,,,孙楼镇,3,1809270,-2534870
111,,,,,宋楼镇,3,-856350,111610
112,,,,,大沙河镇,3,-352830,224690
113,,,,,王沟镇,3,1299540,-1381220
114,,,,,赵庄镇,3,716780,-261750
401,,,,,大沙河林场,3,-1480145,2176400
320322,,江苏省,徐州市,沛县,,2,1219563,2402809
101,,,,,龙固镇,3,1925611,-1151819
102,,,,,杨屯镇,3,-257419,801700
103,,,,,大屯镇,3,-730200,159160
104,,,,,沛城镇,3,-859740,359540
105,,,,,胡寨镇,3,-526210,835760
106,,,,,魏庙镇,3,-729240,308430
107,,,,,五段镇,3,-206630,446730
108,,,,,张庄镇,3,-620240,-788830
109,,,,,张寨镇,3,1094450,-608810
110,,,,,敬安镇,3,-1315880,-311190
111,,,,,河口镇,3,813820,-1174920
112,,,,,栖山镇,3,522020,37570
113,,,,,鹿楼镇,3,906530,-366770
114,,,,,朱寨镇,3,394740,470580
115,,,,,安国镇,3,739540,76860
401,,,,,中煤集团大屯煤电（集团）公司,3,-174969,742250
402,,,,,沛县新城区,3,-608175,337759
403,,,,,沛县湖西农场管理委员会,3,-321921,697671
404,,,,,经济开发区,3,765576,-1019696
320324,,江苏省,徐州市,睢宁县,,2,-8562114,9441093
101,,,,,睢城镇,3,-339577,957013
102,,,,,王集镇,3,882960,-2011580
103,,,,,双沟镇,3,404940,-1477540
104,,,,,岚山镇,3,-974470,1325000
105,,,,,李集镇,3,-1741010,664660
106,,,,,桃园镇,3,1016360,85460
107,,,,,官山镇,3,-634320,763700
108,,,,,高作镇,3,1078810,1618890
109,,,,,沙集镇,3,-141680,939280
110,,,,,凌城镇,3,-694050,-156110
111,,,,,邱集镇,3,-293940,-1036830
112,,,,,古邳镇,3,3204400,-1349340
113,,,,,姚集镇,3,-520660,-577860
114,,,,,魏集镇,3,-379330,1325960
115,,,,,梁集镇,3,-678950,72430
116,,,,,庆安镇,3,86550,-852800
401,,,,,经济开发区,3,-701606,338962
402,,,,,宁江工业园,3,306788,408684
403,,,,,八里金属机电产业园,3,-349247,415204
404,,,,,桃岚化工园,3,226074,-1502695
405,,,,,临空产业园,3,1495641,-2522403
406,,,,,现代农业示范区,3,-1233495,3143431
320381,,江苏省,徐州市,新沂市,,2,3432302,4444688
001,,,,,新安街道办事处,3,732802,-108734
002,,,,,北沟街道办事处,3,116606,234033
003,,,,,墨河街道办事处,3,-285770,-643230
004,,,,,唐店街道办事处,3,-445150,512140
102,,,,,瓦窑镇,3,742625,-1192540
103,,,,,港头镇,3,-567380,-232930
105,,,,,合沟镇,3,974880,-817320
106,,,,,草桥镇,3,-719100,-190640
107,,,,,窑湾镇,3,-1638050,-425720
108,,,,,棋盘镇,3,649010,1632970
109,,,,,马陵山镇,3,-457740,1262270
110,,,,,新店镇,3,-599740,-198090
111,,,,,邵店镇,3,-109840,1100260
113,,,,,时集镇,3,784010,400220
114,,,,,高流镇,3,1115710,340630
115,,,,,阿湖镇,3,599589,832910
116,,,,,双塘镇,3,-122149,-1285150
401,,,,,经济开发区,3,-12135,-1482500
402,,,,,锡沂工业园区,3,-72111,612128
320382,,江苏省,徐州市,邳州市,,2,435876,-4997104
001,,,,,东湖街道办事处,3,-660765,727136
002,,,,,运河街道办事处,3,2123670,-2460020
003,,,,,戴圩街道办事处,3,-1353521,2276770
004,,,,,炮车街道办事处,3,-856716,1001683
102,,,,,邳城镇,3,1446462,-788003
103,,,,,官湖镇,3,-418481,377690
104,,,,,四户镇,3,1961421,-237850
105,,,,,宿羊山镇,3,-2312630,-2171130
106,,,,,八义集镇,3,-1193900,-704060
107,,,,,土山镇,3,-547270,1589320
108,,,,,碾庄镇,3,802300,-726200
109,,,,,港上镇,3,2240400,3428390
110,,,,,邹庄镇,3,766350,-638950
111,,,,,占城镇,3,-4214070,-2900770
112,,,,,新河镇,3,79100,2270120
113,,,,,八路镇,3,42250,-776720
115,,,,,铁富镇,3,3471520,1260230
116,,,,,岔河镇,3,43670,-1459610
118,,,,,陈楼镇,3,-1499670,1561000
119,,,,,邢楼镇,3,1810440,-2201850
120,,,,,戴庄镇,3,-516901,316610
121,,,,,车辐山镇,3,-497629,-1061100
122,,,,,燕子埠镇,3,256620,-531620
123,,,,,赵墩镇,3,-1928490,1545400
124,,,,,议堂镇,3,-414380,313240
401,,,,,邳城农场,3,2069355,747860
402,,,,,张楼农场,3,-1953970,379200
403,,,,,江苏邳州经济开发区,3,674240,100224
3204,,江苏省,常州市,,,1,-25254068,19307102
320401,,江苏省,常州市,市辖区,,2,0,0
320402,,江苏省,常州市,天宁区,,2,-365308,388599
001,,,,,雕庄街道,3,-408388,333955
002,,,,,青龙街道,3,796439,11860
003,,,,,茶山街道,3,-556875,-468760
004,,,,,红梅街道,3,197586,90000
005,,,,,天宁街道,3,2369,-120660
006,,,,,兰陵街道,3,-182730,-272560
320404,,江苏省,常州市,钟楼区,,2,319844,-318553
001,,,,,五星街道,3,-31813,111513
002,,,,,永红街道,3,-226311,146470
003,,,,,北港街道,3,190800,-307960
004,,,,,西林街道,3,-269610,-134860
005,,,,,南大街街道,3,206110,568560
006,,,,,荷花池街道,3,112140,5240
007,,,,,新闸街道,3,237875,-506610
320405,,江苏省,常州市,戚墅堰区,,2,-710564,1465209
001,,,,,戚墅堰街道,3,-259361,173551
002,,,,,丁堰街道,3,208491,-321555
003,,,,,潞城街道,3,204839,136855
320411,,江苏省,常州市,新北区,,2,1674399,-1476122
001,,,,,河海街道,3,-1050044,808982
002,,,,,三井街道,3,-118385,-107580
003,,,,,龙虎塘街道,3,339840,228660
100,,,,,春江镇,3,847960,-196530
101,,,,,孟河镇,3,765460,-1213300
103,,,,,薛家镇,3,-1489030,697270
104,,,,,罗溪镇,3,464191,-1094860
105,,,,,西夏墅镇,3,477020,136490
320412,,江苏省,常州市,武进区,,2,-3346579,1156108
100,,,,,湖塘镇,3,1091578,112882
102,,,,,牛塘镇,3,52910,-475680
103,,,,,洛阳镇,3,-867079,1766830
104,,,,,遥观镇,3,551629,-423050
105,,,,,横林镇,3,-24749,659500
106,,,,,横山桥镇,3,647879,126900
109,,,,,郑陆镇,3,652280,-313680
110,,,,,雪堰镇,3,-3203790,139350
113,,,,,前黄镇,3,874450,-1335030
114,,,,,礼嘉镇,3,364791,480450
116,,,,,邹区镇,3,1606669,-1650300
119,,,,,嘉泽镇,3,-1068719,-577240
120,,,,,湟里镇,3,-475961,-711100
122,,,,,奔牛镇,3,2105441,1017140
400,,,,,武进经济开发区,3,-1488179,362890
411,,,,,高新区,3,-379367,480285
412,,,,,西太湖生态休闲区,3,361105,-435146
413,,,,,太湖旅游度假区管委会,3,-2343371,2647824
320481,,江苏省,常州市,溧阳市,,2,-449232,-7455564
100,,,,,溧城镇,3,110693,1165921
101,,,,,埭头镇,3,595630,287550
102,,,,,上黄镇,3,433240,441610
103,,,,,戴埠镇,3,-2221980,-752970
106,,,,,天目湖镇,3,131040,-470520
107,,,,,别桥镇,3,2387881,20270
109,,,,,上兴镇,3,-361651,-1918240
111,,,,,竹箦镇,3,283590,747170
114,,,,,南渡镇,3,-1200619,69090
116,,,,,社渚镇,3,-1166431,-608390
400,,,,,常州监狱,3,-471675,2070
401,,,,,溧阳监狱,3,0,0
320482,,江苏省,常州市,金坛市,,2,4517776,2525319
100,,,,,金城镇,3,254269,272221
104,,,,,儒林镇,3,-1613700,629790
105,,,,,尧塘镇,3,1235471,632220
106,,,,,直溪镇,3,853589,-2282590
108,,,,,朱林镇,3,-574300,104100
109,,,,,薛埠镇,3,-200730,-823590
112,,,,,指前镇,3,-1026909,1131940
400,,,,,开发区,3,1272375,874842
3205,,江苏省,苏州市,,,1,-4137620,10612432
320501,,江苏省,苏州市,市辖区,,2,0,0
320505,,江苏省,苏州市,虎丘区,,2,-88330,-2359620
001,,,,,横塘街道,3,-484926,1729086
002,,,,,狮山街道,3,114990,-145960
003,,,,,枫桥街道,3,243665,-191850
004,,,,,镇湖街道,3,230960,-2000700
100,,,,,浒墅关镇,3,451765,1684090
101,,,,,通安镇,3,-44930,-560040
102,,,,,东渚镇,3,-356610,-583640
400,,,,,高新区浒墅关开发分区,3,174855,1086990
405,,,,,苏州高新技术创业服务中心,3,-544450,589250
407,,,,,苏州科技城,3,373740,-1408330
408,,,,,苏州高新区综合保税区,3,184481,819772
320506,,江苏省,苏州市,吴中区,,2,-1755636,-996006
001,,,,,长桥街道,3,859171,2088354
003,,,,,越溪街道,3,-507541,-338130
004,,,,,郭巷街道,3,358310,862720
005,,,,,横泾街道,3,-810220,-1365460
006,,,,,香山街道,3,542450,-1394250
007,,,,,苏苑街道,3,459440,2362290
008,,,,,龙西街道,3,35900,-127150
009,,,,,城南街道,3,-349040,156110
100,,,,,甪直镇,3,294780,2280590
103,,,,,木渎镇,3,-77790,-3458830
104,,,,,胥口镇,3,-200950,-310790
107,,,,,东山镇,3,-1538310,-794270
108,,,,,光福镇,3,1977150,-137480
109,,,,,金庭镇,3,-1520410,-825120
110,,,,,临湖镇,3,-4200,1788960
400,,,,,江苏省太湖采石公司,3,54255,-1398230
401,,,,,吴中区林场,3,1364430,1156680
402,,,,,西山农业园区,3,-1415460,-1546360
403,,,,,穹窿山风景区,3,1361642,1060967
404,,,,,开发区,3,-152848,2199532
405,,,,,国家苏州太湖旅游度假区,3,-391804,-2211199
320507,,江苏省,苏州市,相城区,,2,2310734,1579791
001,,,,,元和街道,3,-435589,430969
002,,,,,太平街道,3,313861,843920
003,,,,,黄桥街道,3,-605686,-1137690
004,,,,,北桥街道,3,1352836,193550
100,,,,,望亭镇,3,-838171,-1545050
102,,,,,黄埭镇,3,120081,1059700
105,,,,,渭塘镇,3,294679,913230
109,,,,,阳澄湖镇,3,11051,1299230
400,,,,,开发区,3,-942476,-1331660
401,,,,,阳澄湖生态休闲旅游度假区,3,946410,1339200
402,,,,,苏州高铁新城,3,-456330,-1351660
320508,,江苏省,苏州市,姑苏区,,2,-1000014,-530517
001,,,,,双塔街道,3,-179291,364557
002,,,,,沧浪街道,3,-65826,-30265
003,,,,,胥江街道,3,3636,-184075
004,,,,,吴门桥街道,3,-137460,289880
005,,,,,葑门街道,3,168250,105060
006,,,,,友新街道,3,-260940,-377870
007,,,,,观前街道,3,457130,114060
008,,,,,平江街道,3,-61650,134260
009,,,,,苏锦街道,3,234330,-273980
010,,,,,娄门街道,3,-143550,403910
011,,,,,城北街道,3,176285,-414300
012,,,,,桃花坞街道,3,-161745,41740
013,,,,,石路街道,3,-205790,-147610
014,,,,,金阊街道,3,68100,143350
015,,,,,留园街道,3,69390,-324250
016,,,,,虎丘街道,3,89220,45480
017,,,,,白洋湾街道,3,389950,-334380
050,,,,,娄葑街道,3,-260815,853860
051,,,,,斜塘街道,3,-924130,1024450
052,,,,,唯亭街道,3,1020865,-400691
053,,,,,胜浦街道,3,-346992,-699607
199,,,,,苏州工业园区直属镇,3,-4845,441287
320509,,江苏省,苏州市,吴江区,,2,-3179158,-383623
100,,,,,太湖新城镇,3,1030886,256930
101,,,,,同里镇,3,519719,660764
104,,,,,平望镇,3,-1749620,-827370
105,,,,,盛泽镇,3,-681560,301830
107,,,,,七都镇,3,414260,-2770600
108,,,,,震泽镇,3,-348489,1164570
109,,,,,桃源镇,3,-962720,-93260
110,,,,,黎里镇,3,1770064,2114000
400,,,,,吴江经济技术开发区,3,1868220,-361400
401,,,,,东方丝绸市场,3,-2798027,-238462
320581,,江苏省,苏州市,常熟市,,2,7651337,1705253
100,,,,,虞山镇,3,-328145,-406911
101,,,,,梅李镇,3,758330,821080
102,,,,,海虞镇,3,377550,-601150
104,,,,,古里镇,3,-1110500,381430
105,,,,,沙家浜镇,3,-892080,55950
106,,,,,支塘镇,3,645280,1170210
107,,,,,董浜镇,3,368480,-303910
110,,,,,辛庄镇,3,-1089080,-2569540
111,,,,,尚湖镇,3,1250990,-418050
401,,,,,常熟经济技术开发区,3,-70595,1209510
402,,,,,江苏省常熟高新技术产业开发区,3,352230,-423960
403,,,,,常熟虞山尚湖旅游度假区,3,-691965,-38185
404,,,,,江苏常熟服装城管理委员会,3,-25689,372544
405,,,,,碧溪街道办事处,3,1274101,1866701
406,,,,,常熟昆承湖管理委员会,3,-1505037,-1680300
407,,,,,常熟国家大学科技园,3,60220,243710
408,,,,,东南街道办事处,3,-28750,-79840
320582,,江苏省,苏州市,张家港市,,2,2833634,-1527311
100,,,,,杨舍镇,3,-204178,-1138459
101,,,,,塘桥镇,3,-457340,1276070
102,,,,,金港镇,3,1386299,-2295850
103,,,,,锦丰镇,3,73440,2323680
104,,,,,乐余镇,3,-344210,582910
105,,,,,凤凰镇,3,-1409230,-755130
106,,,,,南丰镇,3,872520,460590
107,,,,,大新镇,3,957731,-1264240
400,,,,,张家港市现代农业示范园区,3,-969413,2185292
401,,,,,张家港经济技术开发区,3,153987,-2415832
403,,,,,张家港保税区,3,691590,-739410
404,,,,,张家港市市稻麦良种场,3,-584660,3109580
405,,,,,张家港市畜禽良种场,3,-2489610,-641620
406,,,,,张家港市冶金工业园,3,3121120,-736120
407,,,,,双山岛旅游度假区,3,130520,-2100550
320583,,江苏省,苏州市,昆山市,,2,-6535844,5701721
100,,,,,玉山镇,3,862140,-325081
101,,,,,巴城镇,3,473209,-730030
102,,,,,周市镇,3,-13890,1159190
103,,,,,陆家镇,3,-1400040,533780
104,,,,,花桥镇,3,-128250,407980
105,,,,,淀山湖镇,3,-1191270,-577970
106,,,,,张浦镇,3,1041640,-834510
107,,,,,周庄镇,3,-1576690,-1081060
108,,,,,千灯镇,3,1389495,1642120
109,,,,,锦溪镇,3,-871735,-1025450
400,,,,,开发区,3,1974040,1048226
320585,,江苏省,苏州市,太仓市,,2,1852499,1676296
100,,,,,城厢镇,3,-1070289,-615982
101,,,,,沙溪镇,3,1005000,-414550
102,,,,,浏河镇,3,-545850,1996780
103,,,,,浮桥镇,3,979770,-597400
104,,,,,璜泾镇,3,493290,-1045600
105,,,,,双凤镇,3,-1305800,-699420
400,,,,,经济开发区,3,-648251,900148
403,,,,,科教新城,3,-194584,4922
3206,,江苏省,南通市,,,1,5771008,-2515193
320601,,江苏省,南通市,市辖区,,2,0,0
320602,,江苏省,南通市,崇川区,,2,-940612,664271
001,,,,,城东街道,3,998659,-687138
002,,,,,和平桥街道,3,110031,-124550
